shot,ammo_before,ammo_after,keyframe,time_sec,shot_time_ms,reticle_screen_x,reticle_screen_y,reticle_offset_x,reticle_offset_y_down,reticle_angle_deg,reticle_confidence,world_x_ref,world_y_ref,recoil_x_right_px,recoil_y_up_px,shot_delta_x_right_px,shot_delta_y_up_px,background_only_x_right_px,background_only_y_up_px,reticle_jitter_contribution_x_px,reticle_jitter_contribution_y_up_px,camera_step_center_dx,camera_step_center_dy_down,camera_rotation_since_prev_deg,cumulative_rotation_to_ref_deg,trainer_recoil_x_right_px,trainer_recoil_y_up_px,trainer_shot_delta_x_right_px,trainer_shot_delta_y_up_px,trajectory_correction
36,25,24,819,6.825,2683,1277.8481456859097,699.816912567582,-2.151854314090315,-20.183087432418006,-1.25,70.10914611816406,1343.2847551325863,-169.93613854994783,67.77119513923572,867.6023107576268,5.900610216936457,18.826501700345375,65.39407523750128,869.7485615782383,2.3771199017344316,-2.146250820611499,-16.432962875796193,19.872937827322517,-0.024303692076326152,0.12073270553756835,67.77119513923572,867.6023107576268,5.900610216936457,18.826501700345375,
37,24,23,828,6.9,2758,1275.914431417187,699.8618781127782,-4.085568582813039,-20.138121887221814,-1.25,49.037485122680664,1350.5209869201153,-186.87251664819394,75.00742692676477,884.5386888558729,7.23623178752905,16.93637809824611,74.70773414456039,886.755186520464,0.29969278220437445,-2.2164976645910883,-9.399030093803276,16.959592196110407,0.4087481988425526,-0.2880154933049808,75.00742692676477,884.5386888558729,7.23623178752905,16.93637809824611,
38,23,22,837,6.975,2833,1281.977709603913,692.0846058524849,1.9777096039128992,-27.915394147515144,-2.0,39.307823181152344,1357.530187390403,-204.86696133274552,82.01662739705239,902.5331335404245,7.009200470287624,17.99444468455158,76.03193570638268,896.9217326240758,5.984691690669706,5.611400916348657,-1.4985147978754867,10.14231841610922,0.6955124122932604,-0.9835279055982349,82.01662739705239,902.5331335404245,7.009200470287624,17.99444468455158,
39,22,21,847,7.058333333333334,2917,1286.9424204577558,706.2360775719555,6.942420457755816,-13.763922428044452,-2.0,95.13884735107422,1376.4289646704053,-213.42919196079868,100.91540467705477,911.0953641684777,18.898777280002378,8.562230628053157,89.58976030271424,919.6136917514525,11.325644374340527,-8.518327582974848,-13.727291911902057,22.589844479076532,-0.5546705791701517,-0.42885732642808827,100.91540467705477,911.0953641684777,18.898777280002378,8.562230628053157,
40,21,20,856,7.133333333333334,2992,1282.5967980201672,701.8638393836342,2.5967980201671708,-18.136160616365828,-2.0,46.10290241241455,1369.5170988196983,-233.63574579450244,94.00353882634772,931.3019180021814,-6.911865850707045,20.206553833703765,86.90427633578588,935.5018868414908,7.099262490561841,-4.199968839309349,2.6995220483474895,15.885815939580766,-0.47948504004503123,0.05062771361693878,94.00353882634772,931.3019180021814,-6.911865850707045,20.206553833703765,
41,20,19,865,7.208333333333333,3067,1272.7940796277148,696.0444375057382,-7.2059203722851635,-23.955562494261812,-2.0,82.24594116210938,1376.679171405589,-258.1195822276993,101.16561141223838,955.7857544353783,7.162072585890655,24.48383643319687,103.97912351603827,954.1925063091226,-2.8135121037998942,1.5932481262557303,-17.148124330445853,18.623412529940992,0.27566188006665027,-0.22503416644970892,101.16561141223838,955.7857544353783,7.162072585890655,24.48383643319687,
42,19,18,874,7.283333333333333,3142,1285.042232399635,702.7127337430602,5.0422323996349405,-17.2872662569398,-2.0,52.64046669006348,1389.0594057277183,-257.5414055570693,113.54584573436773,955.2075777647483,12.380234322129354,-0.5781766706300004,104.33567197619004,960.1644086457809,9.210173758177689,-4.956830881032602,-0.4662198492912921,5.964342660775969,0.8278146843230827,-1.052848850772784,113.54584573436773,955.2075777647483,12.380234322129354,-0.5781766706300004,
43,18,17,883,7.358333333333333,3217,1285.825911623988,697.4394282115011,5.825911623988077,-22.56057178849892,-2.0,61.57845878601074,1395.2176957686336,-282.924502443543,119.70413577528302,980.590674651222,6.15829004091529,25.38309688647371,109.57685892681002,980.3169460652333,10.127276848473002,0.27372858598869243,-5.406156786005113,20.108910311076443,-0.5833166828922269,-0.46953216788056196,119.70413577528302,980.590674651222,6.15829004091529,25.38309688647371,
44,17,16,892,7.433333333333334,3292,1278.7729326220358,699.3204803944639,-1.2270673779642038,-20.679519605536143,-2.0,67.09485244750977,1397.5939160077237,-297.43015311191846,122.08035601437314,995.0963253195974,2.3762202390901166,14.505650668375438,118.75550319494846,996.7468521018696,3.3248528194246774,-1.650526782272209,-9.126579050071996,16.458884464523408,-0.6509383380187641,0.18140617013819654,122.08035601437314,995.0963253195974,2.3762202390901166,14.505650668375438,
45,16,15,902,7.516666666666667,3375,1275.7347578172346,696.5578284514058,-4.265242182765405,-23.44217154859416,-1.25,93.66193771362305,1405.460816382623,-318.97129520876865,129.94725638927252,1016.6374674164476,7.866900374899387,21.541142096850194,129.81641501774538,1015.5457438103261,0.13084137152713993,1.0917236061214908,-11.133314233477222,18.75610337987689,0.4023273769844567,-0.2209212068462568,129.94725638927252,1016.6374674164476,7.866900374899387,21.541142096850194,
