shot,ammo_before,ammo_after,keyframe,time_sec,shot_time_ms,reticle_screen_x,reticle_screen_y,reticle_offset_x,reticle_offset_y_down,reticle_angle_deg,reticle_confidence,world_x_ref,world_y_ref,recoil_x_right_px,recoil_y_up_px,shot_delta_x_right_px,shot_delta_y_up_px,background_only_x_right_px,background_only_y_up_px,reticle_jitter_contribution_x_px,reticle_jitter_contribution_y_up_px,camera_step_center_dx,camera_step_center_dy_down,camera_rotation_since_prev_deg,cumulative_rotation_to_ref_deg,trainer_recoil_x_right_px,trainer_recoil_y_up_px,trainer_shot_delta_x_right_px,trainer_shot_delta_y_up_px,trajectory_correction
33,13,12,484,4.033333333333333,2450,1274.5908471201096,698.7713606277243,-5.409152879890371,-21.228639372275666,0.0,43.8153133392334,1219.8786578355314,257.7588036850835,-36.88113901051679,427.1941158362767,-9.136136178771267,13.67246754910559,-54.59718833902298,441.0421918810055,17.716049328506188,-13.848076044728828,11.692174989974319,3.9978292492230594,0.05554154664428284,-0.3106018667478556,-36.88113901051679,427.1941158362767,-9.136136178771267,13.67246754910559,
34,12,11,494,4.116666666666666,2533,1275.5799392442852,712.7305150019962,-4.420060755714758,-7.269484998003804,0.0,74.52446746826172,1228.3170103200484,254.4668900585716,-28.442786525999736,430.48602946278857,8.438352484517054,3.291913626511871,-47.281142042935244,458.25258203468275,18.838355516935508,-27.76655257189418,-7.272936893526776,17.22865205380458,-0.45404287878998517,0.14344101204212792,-28.442786525999736,430.48602946278857,8.438352484517054,3.291913626511871,
35,11,10,503,4.191666666666666,2608,1270.1749859885392,712.5841092963199,-9.82501401146078,-7.415890703680134,0.0,58.26995849609375,1210.9356461836408,235.6018937485439,-45.82415066240742,449.3510257728163,-17.381364136407683,18.86499631002772,-59.25029326000026,476.96772600207095,13.426142597592843,-27.61670022925466,11.99675392634822,18.697462122108846,0.058896329200344856,0.0845446828417832,-45.82415066240742,449.3510257728163,-17.381364136407683,18.86499631002772,
36,10,9,512,4.266666666666667,2683,1266.107168522792,700.800884201539,-13.892831477207892,-19.19911579846098,0.0,44.813018798828125,1217.2433260008904,218.6180419597618,-39.516470845157755,466.3348775615984,6.307679817249664,16.98385178878209,-48.75878968936968,482.2593000464354,9.242318844211923,-15.92442248483701,-10.520357625980523,5.23397348684739,0.39867778560621714,-0.31413310276443274,-39.516470845157755,466.3348775615984,6.307679817249664,16.98385178878209,
37,9,8,523,4.358333333333333,2775,1266.8434232367936,704.8961890508617,-13.15657676320643,-15.103810949138278,0.25,70.82380294799805,1222.9535939588475,196.41560594299273,-33.8062028872007,488.53731357836745,5.710267957957058,22.20243601676907,-43.734906391116056,508.61694289187807,9.928703503915358,-20.079629313510623,-5.295191104827154,26.304480434438233,0.2762211697768478,-0.5903542725412798,-33.8062028872007,488.53731357836745,5.710267957957058,22.20243601676907,
38,8,7,539,4.491666666666666,2908,1270.872322048063,714.3524772586987,-9.127677951936903,-5.647522741301259,0.0,39.86027717590332,1216.4250972081402,193.22040881944395,-40.33469963790799,491.7325107019162,-6.528496750707291,3.1951971235487804,-54.461603375791356,521.1088953096003,14.126903737883367,-29.37638460768403,10.75840157797279,12.464657993492892,-0.7359300041780835,0.14557573163680185,-40.33469963790799,491.7325107019162,-6.528496750707291,3.1951971235487804,
39,7,6,549,4.575,2992,1271.6016403029703,704.1465896513771,-8.398359697029719,-15.853410348622901,0.0,49.702415466308594,1224.1204414267802,167.43099887481003,-32.639355419267986,517.5219206465501,7.6953442186400025,25.789409944633917,-47.4049704036222,536.7562081828211,14.765614984354215,-19.234287536270926,-7.131884744259423,15.613157561843991,0.42142574625923407,-0.2758500146224311,-32.639355419267986,517.5219206465501,7.6953442186400025,25.789409944633917,
40,6,5,559,4.658333333333333,3075,1271.6784413897735,705.8116817075581,-8.321558610226475,-14.188318292441863,0.5,44.445762634277344,1216.0456907299265,141.8997332785358,-40.714106116121684,543.0531862428244,-8.074750696853698,25.53126559627424,-55.51030784750037,563.9844757890843,14.796201731378687,-20.931289546259904,7.8694609897218015,27.297374152996326,0.21986688368556084,-0.49571689830799115,-40.714106116121684,543.0531862428244,-8.074750696853698,25.53126559627424,
41,5,4,577,4.808333333333334,3225,1274.4041303558654,704.0564780992136,-5.595869644134609,-15.943521900786436,0.25,58.12695121765137,1231.252882927773,120.16425168002127,-25.50691391827513,564.7886678413389,15.207192197846553,21.735481598514525,-43.166849694165194,583.8867588954308,17.659935775890062,-19.098091054091924,-12.323979294820901,19.914350764439405,-0.5517766997060564,0.05605980139806376,-25.50691391827513,564.7886678413389,15.207192197846553,21.735481598514525,
42,4,3,586,4.883333333333334,3300,1268.529585605642,713.5142125996297,-11.470414394357931,-6.485787400370327,-0.25,41.693620681762695,1232.3114222386876,116.55503347554986,-24.44837460736062,568.3978860458103,1.0585393109145116,3.6092182044714036,-36.22058653043268,596.9548955148571,11.772211923072064,-28.55700946904676,-6.941381887667376,13.07073005357313,0.03466051753235787,0.021399283865706036,-24.44837460736062,568.3978860458103,1.0585393109145116,3.6092182044714036,
43,3,2,595,4.958333333333333,3375,1267.6028851047245,703.6044453925203,-12.397114895275536,-16.395554607479653,0.25,68.37908363342285,1228.176661977592,92.34082017976857,-28.583134868456227,592.6120993415916,-4.134760261095607,24.214213295781292,-39.28753610781246,611.3694180364749,10.70440123935623,-18.757318694883338,2.9445168677580114,14.440029766309749,0.5076196464477806,-0.48622036258207263,-28.583134868456227,592.6120993415916,-4.134760261095607,24.214213295781292,
44,2,1,606,5.05,3467,1264.6873259600877,726.3401078900588,-15.312674039912281,6.340107890058789,0.25,48.81396484375,1229.207234424318,112.4015589331425,-27.552562421730272,572.5513605882177,1.0305724467259552,-20.060738753373926,-35.52274775540013,614.0406076339732,7.9701853336698605,-41.48924704575552,-3.782532560777099,2.646003142648283,-0.10381388391627305,-0.3824064786657999,-27.552562421730272,572.5513605882177,1.0305724467259552,-20.060738753373926,
45,1,0,619,5.158333333333333,3575,1283.3707991044532,700.2274418986157,3.3707991044532264,-19.772558101384334,1.0,31.085047721862793,1263.8972228731272,248.17807065632968,7.137426027079073,436.7748488650305,34.689988448809345,-135.77651172318718,-19.69721175280756,452.0888003420376,26.834637779886634,-15.313951477007095,-17.658030765182275,-161.76226205264777,-1.0310844591554058,0.6486779804896039,-26.50800654291004,592.8515995424888,1.0445558788202334,20.300238954271123,terminal-empty-animation-robust-extrapolation
