shot,ammo_before,ammo_after,keyframe,time_sec,shot_time_ms,reticle_screen_x,reticle_screen_y,reticle_offset_x,reticle_offset_y_down,reticle_angle_deg,reticle_confidence,world_x_ref,world_y_ref,recoil_x_right_px,recoil_y_up_px,shot_delta_x_right_px,shot_delta_y_up_px,background_only_x_right_px,background_only_y_up_px,reticle_jitter_contribution_x_px,reticle_jitter_contribution_y_up_px,camera_step_center_dx,camera_step_center_dy_down,camera_rotation_since_prev_deg,cumulative_rotation_to_ref_deg,trainer_recoil_x_right_px,trainer_recoil_y_up_px,trainer_shot_delta_x_right_px,trainer_shot_delta_y_up_px,trajectory_correction
59,12,11,576,4.8,3367,1267.0611634735178,716.5749996848269,-12.938836526482191,-3.4250003151730652,0.25,99.4548225402832,1259.2263977108403,-514.8292837945942,-35.93258026110698,1234.235811187954,-0.9827263322438284,27.217080724562038,-7.769701769376297,1231.6602635848853,-28.16287849173068,2.5755476030687987,-4.818550475269603,25.44974064832934,0.8425090595766657,-1.130651997463592,-35.93258026110698,1234.235811187954,-0.9827263322438284,27.217080724562038,
60,11,10,583,4.858333333333333,3425,1268.4797576454291,717.502267366584,-11.520242354570883,-2.4977326334160352,0.0,91.56689453125,1239.2059295231622,-541.8668267653679,-55.95304844878501,1261.2733541587277,-20.020468187678034,27.037542970773757,-29.249920157926454,1259.4820320927686,-26.703128290858558,1.791322065959207,21.20672867364101,28.030790996484484,-0.5695432029243457,-0.5611087945392417,-55.95304844878501,1261.2733541587277,-20.020468187678034,27.037542970773757,
61,10,9,589,4.908333333333333,3475,1265.5500750032647,722.6344197285208,-14.449924996735263,2.634419728520811,0.5,80.69415092468262,1235.2984969717604,-554.8147571809401,-59.86048100018684,1274.2212845743,-3.9074325514018255,12.94793041557216,-30.32507039563916,1277.8245220351437,-29.53541060454768,-3.6032374608437294,0.5971952400932423,18.36426538593355,0.9308921427080116,-1.4920009372472602,-59.86048100018684,1274.2212845743,-3.9074325514018255,12.94793041557216,
62,9,8,602,5.016666666666667,3583,1269.8511671967697,718.686693247774,-10.148832803230334,-1.3133067522260262,1.25,101.00433349609375,1221.7013272184984,-613.6498369740868,-73.45765075344889,1333.0563643674468,-13.597169753262051,58.83507979314675,-48.12028287844237,1332.5896667638528,-25.33736787500652,0.46669760359384327,16.4259159782996,55.1913031984061,-0.06505678088317642,-1.4269441563640834,-73.45765075344889,1333.0563643674468,-13.597169753262051,58.83507979314675,
63,8,7,609,5.075,3642,1270.8384478240716,722.4068383517942,-9.161552175928364,2.4068383517942493,1.0,94.10526657104492,1232.8192605606707,-632.4432223250943,-62.339717411276524,1351.8497497184542,11.117933342172364,18.793385351007487,-38.0630627817809,1355.011272459403,-24.276654629495624,-3.16152274094884,-10.45111502221107,22.240734538947436,-0.4163418648274044,-1.0106022915366755,-62.339717411276524,1351.8497497184542,11.117933342172364,18.793385351007487,
64,7,6,615,5.125,3692,1273.2246407161772,718.7408987354174,-6.775359283822809,-1.2591012645825685,0.5,90.05638122558594,1241.189283319068,-657.6720317852332,-53.9696946528793,1377.078559178593,8.370022758397226,25.228809460138905,-32.01370065012429,1376.5356328692264,-21.955994002755006,0.5429263093665213,-6.437527599445048,21.411471496800118,0.025345362592327385,-1.0359476541290031,-53.9696946528793,1377.078559178593,8.370022758397226,25.228809460138905,
65,6,5,622,5.183333333333334,3750,1274.6799946574258,718.9321822397915,-5.320005342574177,-1.067817760208527,-0.25,88.94067001342773,1249.5712958096656,-669.1473107934085,-45.58768216228168,1388.5538381867682,8.382012490597617,11.475279008175221,-25.089948684593764,1388.1775782199861,-20.497733477687916,0.376259966782186,-7.136826785600988,11.512555592160425,0.01852925719861086,-1.0544769113276142,-45.58768216228168,1388.5538381867682,8.382012490597617,11.475279008175221,
66,5,4,629,5.241666666666666,3808,1279.5897831229195,716.0713179408343,-0.41021687708052923,-3.9286820591656806,-0.5,94.19292449951172,1258.8396851292655,-685.5801106469236,-36.31929284268176,1404.9866380402834,9.268389319599919,16.43279985351512,-20.709175346355323,1401.6559172600228,-15.610117496326438,3.330720780260549,-4.5210073569589895,13.431950372061237,-0.4573265378687942,-0.5971503734588155,-36.31929284268176,1404.9866380402834,9.268389319599919,16.43279985351512,
67,4,3,642,5.35,3917,1279.1330772430397,738.6863464203796,-0.8669227569603208,18.68634642037955,0.25,92.16501235961914,1271.4559792363636,-640.7523485413811,-23.702998735583606,1360.158875934741,12.616294107098156,-44.82776210554243,-7.859584229327538,1379.4462685219385,-15.843414506256067,-19.287392587197473,-12.63213384141477,-22.334047630388227,-0.0377318180417963,-0.5594185554170188,-23.702998735583606,1360.158875934741,12.616294107098156,-44.82776210554243,
68,3,2,651,5.425,3992,1276.6739473795772,732.4836197213614,-3.3260526204228427,12.483619721361379,-0.75,71.19124794006348,1246.6127190039595,-523.8612193672863,-48.5462589679878,1243.267746760646,-24.84326023240419,-116.89112917409489,-30.19217266600458,1256.3789935360721,-18.354086301983216,-13.111246775426025,23.620452573465172,-122.82659687117143,0.04074690921756771,-0.6001654646345869,-48.5462589679878,1243.267746760646,-24.84326023240419,-116.89112917409489,
69,2,1,654,5.45,4017,1272.0181122635047,704.9463714728433,-7.98188773649531,-15.053628527156661,0.25,56.65321159362793,1242.911600704679,-497.90186197634955,-52.24737726726835,1217.3083893697094,-3.7011182992805516,-25.959357390936702,-28.941293414727397,1202.9370054971837,-23.30608385254095,14.371383872525826,-0.6625446930108865,-53.452519294975104,0.030526375341035417,-0.6306918399756227,-52.24737726726835,1217.3083893697094,-3.7011182992805516,-25.959357390936702,
70,1,0,668,5.566666666666666,4133,1272.4204286312179,730.0395768054442,-7.579571368782126,10.039576805444199,0.0,58.007062911987305,1252.1058040401279,-198.98654194178596,-43.0531739318194,918.3930693351458,9.194203335448947,-298.9153200345636,-20.444088913052383,929.1225623422094,-22.60908501876702,-10.729493007063638,-4.982582349404765,-273.90094128670285,0.10461798612820812,-0.7353098261038318,-43.87735450887112,1233.7411892232244,8.370022758397226,16.43279985351512,terminal-empty-animation-robust-extrapolation
