shot,ammo_before,ammo_after,keyframe,time_sec,shot_time_ms,reticle_screen_x,reticle_screen_y,reticle_offset_x,reticle_offset_y_down,reticle_angle_deg,reticle_confidence,world_x_ref,world_y_ref,recoil_x_right_px,recoil_y_up_px,shot_delta_x_right_px,shot_delta_y_up_px,background_only_x_right_px,background_only_y_up_px,reticle_jitter_contribution_x_px,reticle_jitter_contribution_y_up_px,camera_step_center_dx,camera_step_center_dy_down,camera_rotation_since_prev_deg,cumulative_rotation_to_ref_deg,trainer_recoil_x_right_px,trainer_recoil_y_up_px,trainer_shot_delta_x_right_px,trainer_shot_delta_y_up_px,trajectory_correction
34,27,26,570,4.75,3000,1286.5032939485502,701.4804676063033,6.503293948550208,-18.51953239369675,1.25,44.4113883972168,1180.3025832922785,100.68160860268597,-98.25510505570492,619.3911010172882,-12.598342498261218,2.647871943986047,-106.07883307302905,600.7565100962439,7.823728017324129,18.634590921044264,8.238422010378144,6.941235974006986,0.12031627386098552,-0.3766332130268216,-98.25510505570492,619.3911010172882,-12.598342498261218,2.647871943986047,
35,26,25,580,4.833333333333333,3083,1297.0203398360447,703.9401069583677,17.02033983604474,-16.059893041632336,0.0,49.08598804473877,1192.708017943478,90.65978773666518,-85.84967040450556,629.412921883309,12.405434651199357,10.02182086602079,-104.05763864459118,613.0146221724972,18.20796824008562,16.398299710811784,-2.2137309921567976,12.224808124706783,0.5245097068792196,-0.9011429199060415,-85.84967040450556,629.412921883309,12.405434651199357,10.02182086602079,
36,25,24,588,4.9,3150,1293.55224507084,705.5516217567646,13.552245070839945,-14.448378243235425,1.75,66.02059745788574,1186.3752840910013,80.27276782961553,-92.18240425698218,639.7999417903586,-6.332733852476622,10.387019907049648,-106.87778731559752,625.003948616391,14.695383058615334,14.795993173967645,2.5736652560490256,12.044643384286474,0.27402409626369084,-1.175167016169732,-92.18240425698218,639.7999417903586,-6.332733852476622,10.387019907049648,
37,24,23,601,5.008333333333334,3258,1287.2647589251858,699.7958211420837,7.264758925185788,-20.204178857916304,1.5,37.862857818603516,1175.3365567163744,60.042240518292374,-103.22113163160907,660.0304691016818,-11.038727374626887,20.230527311323158,-111.59010682601297,639.6351883418569,8.368975194403902,20.395280759824914,4.467557676130809,14.707823070826635,-0.21920636674812183,-0.9559606494216102,-103.22113163160907,660.0304691016818,-11.038727374626887,20.230527311323158,
38,23,22,613,5.108333333333333,3358,1294.1347226752316,700.4889650221756,14.134722675231615,-19.51103497782435,1.5,78.89297866821289,1174.6021980127284,40.29709178384269,-103.95549033525504,679.7756178361315,-0.7343587036459667,19.745148734449685,-119.15181823288549,659.9216567864074,15.196327897630454,19.853961049724035,7.167213913357955,20.429178301457455,0.15429233391060454,-1.1102529833322143,-103.95549033525504,679.7756178361315,-0.7343587036459667,19.745148734449685,
39,22,21,623,5.191666666666666,3442,1294.2129619149764,697.306754009945,14.212961914976404,-22.693245990054947,2.0,73.87445068359375,1179.865463120007,22.048055757206043,-98.69222522797645,698.0246538627681,5.263265107278585,18.249036026636645,-113.94482515983941,675.011420325733,15.25259993186296,23.01323353703515,-5.472466506649198,14.99552769558693,-0.09912017181404777,-1.0111328115181666,-98.69222522797645,698.0246538627681,5.263265107278585,18.249036026636645,
40,21,20,635,5.291666666666667,3542,1285.471874301803,697.2646178860396,5.471874301802927,-22.73538211396044,2.0,87.43125534057617,1157.3952608622205,-0.469666269254958,-121.16242748576292,720.5423758892291,-22.470202257786468,22.517722026461,-127.81523463402482,697.6729615748012,6.6528071482619,22.8694143144279,13.609324904480445,22.81928978756946,-0.3533225084436658,-0.6578103030745013,-121.16242748576292,720.5423758892291,-22.470202257786468,22.517722026461,
41,20,19,644,5.366666666666666,3617,1293.0342168365864,708.1609777136307,13.034216836586438,-11.8390222863693,1.75,50.718780517578125,1169.5852461233003,2.298025772948222,-108.97244222468316,717.7746838470259,12.189985261079755,-2.76769204220318,-123.34375144788373,705.7481347164756,14.37130922320057,12.02654913055028,-4.542728636535003,8.03530955761903,-0.1510549087206734,-0.5067553943538282,-108.97244222468316,717.7746838470259,12.189985261079755,-2.76769204220318,
42,19,18,655,5.458333333333333,3708,1288.1992754358675,699.6089316991337,8.199275435867548,-20.391068300866323,1.25,71.11090469360352,1152.1825504413334,-26.18789185489686,-126.37513790665002,746.260601474871,-17.40269568196686,28.485917627845083,-135.98740255090524,725.7850574383648,9.61226464425522,20.47554403650622,12.614833182592065,20.055078388110815,-0.42438759604672477,-0.08236779830710446,-126.37513790665002,746.260601474871,-17.40269568196686,28.485917627845083,
43,18,17,665,5.541666666666667,3792,1288.030780562336,703.3090844296601,8.030780562336076,-16.69091557033994,1.5,62.336599349975586,1152.1657053517522,-32.620125054943856,-126.39198299623126,752.692834674918,-0.016845089581238426,6.432233200046994,-135.6555803918493,735.8300211739802,9.263597395618035,16.86281350093782,-0.4574963803574974,10.040024873326956,0.6346361935719164,-0.7170039918790186,-126.39198299623126,752.692834674918,-0.016845089581238426,6.432233200046994,
44,17,16,677,5.641666666666667,3892,1281.9447137240602,702.6313366433243,1.9447137240601933,-17.36866335667571,1.75,89.38400268554688,1140.802798789947,-44.07158221839245,-137.75488955803644,764.1442918383666,-11.362906561805175,11.451457163448595,-140.89355446808372,746.6769059095316,3.1386649100472823,17.46738592883503,5.082460049531619,10.920617232306881,0.10166098907936494,-0.8186649809583832,-137.75488955803644,764.1442918383666,-11.362906561805175,11.451457163448595,
